Id,Label,timeset,degree,modularity_class,vote_average0
1953,1953,,2,139,6.0
1954,1954,,0,610,7.0
1955,1955,,0,611,7.0
1956,1956,,0,612,4.0
1957,1957,,2,613,7.0
1958,1958,,1,1170,6.0
1959,1959,,7,1027,7.0
1960,1960,,1,614,7.0
1961,1961,,5,1079,6.0
1962,1962,,4,620,5.0
1963,1963,,6,1268,6.0
1964,1964,,6,1079,6.0
1965,1965,,0,615,6.0
1966,1966,,3,505,7.0
1967,1967,,2,924,7.0
1968,1968,,2,1166,5.0
1969,1969,,0,616,6.0
1970,1970,,9,64,6.0
1971,1971,,4,98,6.0
1972,1972,,3,505,6.0
1973,1973,,0,617,6.0
1974,1974,,2,1166,8.0
1975,1975,,2,64,6.0
1976,1976,,3,505,6.0
1977,1977,,0,618,6.0
1978,1978,,2,1079,5.0
1979,1979,,1,909,6.0
1980,1980,,3,1166,5.0
1981,1981,,3,1166,5.0
1982,1982,,2,499,7.0
1983,1983,,2,1079,4.0
1984,1984,,1,1036,7.0
1985,1985,,6,505,5.0
1986,1986,,2,619,6.0
1987,1987,,1,757,8.0
1988,1988,,5,98,7.0
1989,1989,,6,668,6.0
1990,1990,,6,620,8.0
1991,1991,,4,1162,7.0
1992,1992,,1,621,7.0
1993,1993,,3,1499,6.0
1994,1994,,6,1012,7.0
1995,1995,,1,25,7.0
1996,1996,,1,1166,6.0
1997,1997,,2,1079,8.0
1998,1998,,0,622,6.0
1999,1999,,0,623,5.0
2000,2000,,1,498,6.0
2001,2001,,1,1166,6.0
2002,2002,,0,624,6.0
2003,2003,,0,625,4.0
2004,2004,,5,1195,7.0
2005,2005,,2,1246,7.0
2006,2006,,1,1041,7.0
2007,2007,,1,928,6.0
2008,2008,,6,928,7.0
2009,2009,,0,626,7.0
2010,2010,,3,909,6.0
2011,2011,,1,613,6.0
2012,2012,,3,855,6.0
2013,2013,,0,627,7.0
2014,2014,,0,628,7.0
2015,2015,,2,1134,7.0
2016,2016,,0,629,7.0
2017,2017,,0,630,7.0
2018,2018,,2,98,7.0
2019,2019,,1,1166,6.0
2020,2020,,0,631,7.0
2021,2021,,0,632,6.0
2022,2022,,0,633,7.0
2023,2023,,5,668,5.0
2024,2024,,1,103,7.0
2025,2025,,0,634,7.0
2026,2026,,1,635,6.0
2027,2027,,1,993,7.0
2028,2028,,0,636,6.0
2029,2029,,3,1192,7.0
2030,2030,,0,637,6.0
2031,2031,,0,638,6.0
2032,2032,,0,639,7.0
2033,2033,,1,771,5.0
2034,2034,,0,640,6.0
2035,2035,,3,855,6.0
2036,2036,,2,1079,5.0
2037,2037,,2,774,6.0
2038,2038,,0,641,6.0
2039,2039,,8,64,6.0
2040,2040,,0,642,5.0
2041,2041,,5,64,6.0
2042,2042,,4,1103,5.0
2043,2043,,3,1162,6.0
2044,2044,,0,643,6.0
2045,2045,,1,1079,6.0
2046,2046,,0,644,4.0
2047,2047,,0,645,4.0
2048,2048,,0,646,5.0
2049,2049,,2,949,4.0
2050,2050,,0,647,5.0
2051,2051,,2,25,6.0
2052,2052,,0,648,7.0
2053,2053,,2,98,7.0
2054,2054,,1,689,6.0
2055,2055,,1,505,6.0
2056,2056,,2,25,6.0
2057,2057,,0,649,7.0
2058,2058,,1,64,5.0
2059,2059,,0,650,7.0
2060,2060,,6,25,7.0
2061,2061,,3,64,7.0
2062,2062,,0,651,6.0
2063,2063,,1,909,7.0
2064,2064,,0,652,6.0
2065,2065,,1,1195,6.0
2066,2066,,0,653,6.0
2067,2067,,2,680,7.0
2068,2068,,0,654,7.0
2069,2069,,1,655,5.0
2070,2070,,1,1012,6.0
2071,2071,,4,1246,7.0
2072,2072,,0,656,8.0
2073,2073,,5,909,7.0
2074,2074,,1,1088,7.0
2075,2075,,0,657,6.0
2076,2076,,0,658,5.0
2077,2077,,3,1063,7.0
2078,2078,,5,864,6.0
2079,2079,,0,659,7.0
2080,2080,,5,928,7.0
2081,2081,,0,660,6.0
2082,2082,,1,661,6.0
2083,2083,,0,662,6.0
2084,2084,,4,779,7.0
2085,2085,,3,1036,8.0
2086,2086,,2,874,6.0
2087,2087,,1,1079,7.0
2088,2088,,1,663,5.0
2089,2089,,3,873,6.0
2090,2090,,3,1195,5.0
2091,2091,,1,1079,8.0
2092,2092,,1,1103,7.0
2093,2093,,2,1095,6.0
2094,2094,,2,1024,6.0
2095,2095,,1,664,5.0
2096,2096,,1,98,7.0
2097,2097,,2,949,5.0
2098,2098,,4,1063,5.0
2099,2099,,1,909,7.0
2100,2100,,1,665,5.0
2101,2101,,4,949,6.0
2102,2102,,1,505,7.0
2103,2103,,1,64,7.0
2104,2104,,0,666,7.0
2105,2105,,4,98,8.0
2106,2106,,0,667,6.0
2107,2107,,3,1568,6.0
2108,2108,,2,668,8.0
2109,2109,,0,669,8.0
2110,2110,,0,670,6.0
2111,2111,,1,189,7.0
2112,2112,,1,1246,6.0
2113,2113,,4,1025,4.0
2114,2114,,3,671,6.0
2115,2115,,1,1112,7.0
2116,2116,,1,98,6.0
2117,2117,,0,672,5.0
2118,2118,,1,673,6.0
2119,2119,,1,707,6.0
2120,2120,,1,833,7.0
2121,2121,,0,674,7.0
2122,2122,,3,1025,3.0
2123,2123,,0,675,8.0
2124,2124,,2,909,6.0
2125,2125,,1,1137,5.0
2126,2126,,1,949,6.0
2127,2127,,1,1139,6.0
2128,2128,,4,505,6.0
2129,2129,,0,676,6.0
2130,2130,,0,677,6.0
2131,2131,,0,678,7.0
2132,2132,,0,679,4.0
2133,2133,,1,64,7.0
2134,2134,,2,499,7.0
2135,2135,,3,1079,7.0
2136,2136,,2,680,7.0
2137,2137,,1,681,5.0
2138,2138,,1,682,6.0
2139,2139,,1,949,5.0
2140,2140,,0,683,6.0
2141,2141,,4,928,7.0
2142,2142,,0,684,6.0
2143,2143,,0,685,5.0
2144,2144,,2,1033,6.0
2145,2145,,0,686,6.0
2146,2146,,1,1079,5.0
2147,2147,,1,1017,6.0
2148,2148,,7,909,7.0
2149,2149,,0,687,5.0
2150,2150,,1,890,6.0
2151,2151,,0,688,7.0
2152,2152,,5,499,8.0
2153,2153,,1,689,6.0
2154,2154,,1,505,6.0
2155,2155,,8,855,7.0
2156,2156,,1,690,6.0
2157,2157,,0,691,6.0
2158,2158,,4,499,6.0
2159,2159,,0,692,6.0
2160,2160,,0,693,5.0
2161,2161,,0,694,7.0
2162,2162,,1,695,5.0
2163,2163,,1,993,5.0
2164,2164,,0,696,6.0
2165,2165,,0,697,5.0
2166,2166,,0,698,7.0
2167,2167,,0,699,7.0
2168,2168,,2,993,6.0
2169,2169,,0,700,6.0
2170,2170,,1,784,8.0
2171,2171,,1,1103,5.0
2172,2172,,0,701,7.0
2173,2173,,0,702,6.0
2174,2174,,0,703,5.0
2175,2175,,2,25,7.0
2176,2176,,0,704,7.0
2177,2177,,0,705,7.0
2178,2178,,4,993,8.0
2179,2179,,3,1079,6.0
2180,2180,,2,706,5.0
2181,2181,,9,139,7.0
2182,2182,,1,707,6.0
2183,2183,,3,1012,6.0
2184,2184,,2,1197,7.0
2185,2185,,3,864,4.0
2186,2186,,0,708,7.0
2187,2187,,1,709,7.0
2188,2188,,4,928,6.0
2189,2189,,2,1079,5.0
2190,2190,,2,1025,5.0
2191,2191,,0,710,7.0
2192,2192,,2,1606,7.0
2193,2193,,0,711,6.0
2194,2194,,2,1025,3.0
2195,2195,,2,1041,6.0
2196,2196,,0,712,7.0
2197,2197,,2,1096,6.0
2198,2198,,0,713,6.0
2199,2199,,3,505,5.0
2200,2200,,1,1054,6.0
2201,2201,,1,993,7.0
2202,2202,,1,891,6.0
2203,2203,,0,714,6.0
2204,2204,,1,993,6.0
2205,2205,,0,715,6.0
2206,2206,,0,716,6.0
2207,2207,,0,717,6.0
2208,2208,,0,718,7.0
2209,2209,,0,719,5.0
2210,2210,,0,720,6.0
2211,2211,,1,855,6.0
2212,2212,,3,25,6.0
2213,2213,,2,1195,7.0
2214,2214,,0,721,5.0
2215,2215,,2,722,6.0
2216,2216,,3,25,6.0
2217,2217,,3,64,7.0
2218,2218,,0,723,7.0
2219,2219,,5,1195,7.0
2220,2220,,0,724,2.0
2221,2221,,2,909,5.0
2222,2222,,2,1246,5.0
2223,2223,,1,773,6.0
2224,2224,,0,725,7.0
2225,2225,,4,499,7.0
2226,2226,,1,1568,3.0
2227,2227,,2,1246,6.0
2228,2228,,1,864,4.0
2229,2229,,4,139,5.0
2230,2230,,0,726,6.0
2231,2231,,6,668,5.0
2232,2232,,10,855,7.0
2233,2233,,1,349,7.0
2234,2234,,1,727,6.0
2235,2235,,1,993,7.0
2236,2236,,0,728,7.0
2237,2237,,0,729,3.0
2238,2238,,0,730,5.0
2239,2239,,1,909,6.0
2240,2240,,2,1112,7.0
2241,2241,,0,731,6.0
2242,2242,,0,732,6.0
2243,2243,,4,25,7.0
2244,2244,,0,733,5.0
2245,2245,,1,499,7.0
2246,2246,,5,1079,7.0
2247,2247,,0,734,8.0
2248,2248,,0,735,6.0
2249,2249,,0,736,5.0
2250,2250,,2,855,7.0
2251,2251,,0,737,7.0
2252,2252,,0,738,3.0
2253,2253,,0,739,7.0
2254,2254,,1,1071,7.0
2255,2255,,3,909,6.0
2256,2256,,0,740,2.0
2257,2257,,2,98,5.0
2258,2258,,0,741,6.0
2259,2259,,0,742,6.0
2260,2260,,2,949,6.0
2261,2261,,0,743,6.0
2262,2262,,2,1197,6.0
2263,2263,,2,744,6.0
2264,2264,,1,499,5.0
2265,2265,,2,909,6.0
2266,2266,,0,745,6.0
2267,2267,,1,1041,5.0
2268,2268,,1,1782,7.0
2269,2269,,0,746,6.0
2270,2270,,1,1166,5.0
2271,2271,,0,747,5.0
2272,2272,,0,748,1.0
2273,2273,,5,993,6.0
2274,2274,,4,98,5.0
2275,2275,,3,993,6.0
2276,2276,,1,778,7.0
2277,2277,,3,1041,7.0
2278,2278,,0,749,8.0
2279,2279,,3,505,5.0
2280,2280,,4,909,7.0
2281,2281,,2,1063,6.0
2282,2282,,7,1079,7.0
2283,2283,,0,750,5.0
2284,2284,,1,1166,8.0
2285,2285,,2,1166,8.0
2286,2286,,0,751,6.0
2287,2287,,1,909,6.0
2288,2288,,0,752,4.0
2289,2289,,5,505,6.0
2290,2290,,0,753,5.0
2291,2291,,0,754,7.0
2292,2292,,0,755,5.0
2293,2293,,0,756,6.0
2294,2294,,1,757,8.0
2295,2295,,0,758,6.0
2296,2296,,2,1195,7.0
2297,2297,,0,759,7.0
2298,2298,,0,760,6.0
2299,2299,,0,761,6.0
2300,2300,,2,891,6.0
2301,2301,,2,1096,6.0
2302,2302,,0,762,6.0
2303,2303,,0,763,6.0
2304,2304,,0,764,6.0
2305,2305,,0,765,7.0
2306,2306,,0,766,6.0
2307,2307,,4,1192,7.0
2308,2308,,1,767,6.0
2309,2309,,1,1543,6.0
2310,2310,,2,1195,7.0
2311,2311,,2,505,6.0
2312,2312,,5,499,6.0
2313,2313,,0,768,7.0
2314,2314,,2,769,7.0
2315,2315,,0,770,7.0
2316,2316,,5,1063,6.0
2317,2317,,7,1027,6.0
2318,2318,,1,3,6.0
2319,2319,,1,771,6.0
2320,2320,,0,772,4.0
2321,2321,,1,505,6.0
2322,2322,,4,1246,6.0
2323,2323,,1,505,7.0
2324,2324,,3,1103,7.0
2325,2325,,2,773,6.0
2326,2326,,2,774,6.0
2327,2327,,3,775,7.0
2328,2328,,0,776,8.0
2329,2329,,1,993,5.0
2330,2330,,2,505,7.0
2331,2331,,0,777,6.0
2332,2332,,5,1041,7.0
2333,2333,,3,1079,6.0
2334,2334,,1,778,7.0
2335,2335,,2,779,7.0
2336,2336,,0,780,7.0
2337,2337,,0,781,6.0
2338,2338,,0,782,5.0
2339,2339,,4,1568,6.0
2340,2340,,0,783,7.0
2341,2341,,1,784,7.0
2342,2342,,5,499,6.0
2343,2343,,2,1023,6.0
2344,2344,,6,993,8.0
2345,2345,,1,928,6.0
2346,2346,,0,785,7.0
2347,2347,,0,786,6.0
2348,2348,,2,499,7.0
2349,2349,,0,787,6.0
2350,2350,,0,788,7.0
2351,2351,,6,949,5.0
2352,2352,,0,789,5.0
2353,2353,,4,25,7.0
2354,2354,,0,790,7.0
2355,2355,,0,791,5.0
2356,2356,,3,1079,6.0
2357,2357,,1,1166,4.0
2358,2358,,3,1041,6.0
2359,2359,,2,1568,7.0
2360,2360,,0,792,5.0
2361,2361,,3,1195,7.0
2362,2362,,0,793,6.0
2363,2363,,0,794,6.0
2364,2364,,1,1246,6.0
2365,2365,,2,806,6.0
2366,2366,,0,795,7.0
2367,2367,,0,796,7.0
2368,2368,,1,797,7.0
2369,2369,,3,21,7.0
2370,2370,,0,798,7.0
2371,2371,,3,499,7.0
2372,2372,,0,799,4.0
2373,2373,,5,25,7.0
2374,2374,,0,800,7.0
2375,2375,,3,1162,6.0
2376,2376,,0,801,6.0
2377,2377,,2,25,7.0
2378,2378,,0,802,7.0
2379,2379,,0,803,5.0
2380,2380,,0,804,6.0
2381,2381,,1,1132,7.0
2382,2382,,0,805,7.0
2383,2383,,2,806,4.0
2384,2384,,0,807,7.0
2385,2385,,0,808,6.0
2386,2386,,2,809,9.0
2387,2387,,0,810,7.0
2388,2388,,0,811,5.0
2389,2389,,1,1036,7.0
2390,2390,,2,1023,5.0
2391,2391,,1,1079,6.0
2392,2392,,14,499,7.0
2393,2393,,1,1192,6.0
2394,2394,,0,812,6.0
2395,2395,,0,813,7.0
2396,2396,,4,1166,6.0
2397,2397,,0,814,8.0
2398,2398,,1,939,6.0
2399,2399,,0,815,6.0
2400,2400,,1,993,5.0
2401,2401,,2,1036,5.0
2402,2402,,0,816,7.0
2403,2403,,3,505,8.0
2404,2404,,0,817,7.0
2405,2405,,6,1166,6.0
2406,2406,,1,1195,6.0
2407,2407,,0,818,7.0
2408,2408,,2,819,6.0
2409,2409,,1,1568,7.0
2410,2410,,2,1166,5.0
2411,2411,,10,949,7.0
2412,2412,,0,820,6.0
2413,2413,,6,1499,6.0
2414,2414,,0,821,5.0
2415,2415,,7,499,6.0
2416,2416,,0,822,6.0
2417,2417,,0,823,6.0
2418,2418,,0,824,5.0
2419,2419,,0,825,7.0
2420,2420,,7,1246,6.0
2421,2421,,0,826,6.0
2422,2422,,1,827,7.0
2423,2423,,5,1166,5.0
2424,2424,,1,870,7.0
2425,2425,,0,828,5.0
2426,2426,,1,1079,3.0
2427,2427,,2,505,6.0
2428,2428,,4,1195,6.0
2429,2429,,1,829,6.0
2430,2430,,1,830,6.0
2431,2431,,0,831,6.0
2432,2432,,2,1025,5.0
2433,2433,,3,189,4.0
2434,2434,,0,832,3.0
2435,2435,,1,833,7.0
2436,2436,,0,834,6.0
2437,2437,,1,993,3.0
2438,2438,,1,855,7.0
2439,2439,,0,835,6.0
2440,2440,,1,1017,7.0
2441,2441,,0,836,6.0
2442,2442,,2,837,5.0
2443,2443,,0,838,7.0
2444,2444,,0,839,5.0
2445,2445,,0,840,5.0
2446,2446,,2,1096,7.0
2447,2447,,0,841,6.0
2448,2448,,6,1166,7.0
2449,2449,,8,499,7.0
2450,2450,,0,842,7.0
2451,2451,,0,843,6.0
2452,2452,,0,844,7.0
2453,2453,,0,845,8.0
2454,2454,,2,1079,7.0
2455,2455,,0,846,7.0
2456,2456,,1,1568,7.0
2457,2457,,1,1103,6.0
2458,2458,,5,1079,6.0
2459,2459,,4,1195,7.0
2460,2460,,0,847,5.0
2461,2461,,6,64,8.0
2462,2462,,0,848,6.0
2463,2463,,0,849,6.0
2464,2464,,0,850,4.0
2465,2465,,0,851,8.0
2466,2466,,2,499,5.0
2467,2467,,3,1246,7.0
2468,2468,,0,852,5.0
2469,2469,,0,853,6.0
2470,2470,,1,854,5.0
2471,2471,,5,855,7.0
2472,2472,,0,856,5.0
2473,2473,,2,98,7.0
2474,2474,,0,857,6.0
2475,2475,,5,1025,5.0
2476,2476,,2,1166,7.0
2477,2477,,0,858,5.0
2478,2478,,1,928,5.0
2479,2479,,2,1079,7.0
2480,2480,,1,1072,7.0
2481,2481,,1,1170,6.0
2482,2482,,1,1103,5.0
2483,2483,,1,1246,8.0
2484,2484,,0,859,7.0
2485,2485,,0,860,5.0
2486,2486,,0,861,5.0
2487,2487,,1,505,6.0
2488,2488,,1,909,6.0
2489,2489,,2,862,7.0
2490,2490,,1,914,7.0
2491,2491,,1,928,7.0
2492,2492,,0,863,4.0
2493,2493,,1,909,6.0
2494,2494,,3,864,7.0
2495,2495,,0,865,7.0
2496,2496,,4,1246,5.0
2497,2497,,1,866,7.0
2498,2498,,0,867,6.0
2499,2499,,0,868,7.0
2500,2500,,3,1166,5.0
2501,2501,,1,1192,8.0
2502,2502,,0,869,7.0
2503,2503,,2,1012,6.0
2504,2504,,1,1166,4.0
2505,2505,,1,779,6.0
2506,2506,,1,870,5.0
2507,2507,,0,871,6.0
2508,2508,,0,872,6.0
2509,2509,,1,928,6.0
2510,2510,,3,873,7.0
2511,2511,,2,874,7.0
2512,2512,,0,875,6.0
2513,2513,,1,505,7.0
2514,2514,,3,1079,7.0
2515,2515,,3,1071,7.0
2516,2516,,1,25,8.0
2517,2517,,3,1041,8.0
2518,2518,,1,876,6.0
2519,2519,,2,993,6.0
2520,2520,,1,909,8.0
2521,2521,,0,877,7.0
2522,2522,,2,928,8.0
2523,2523,,0,878,6.0
2524,2524,,2,928,7.0
2525,2525,,2,774,6.0
2526,2526,,0,879,6.0
2527,2527,,2,909,7.0
2528,2528,,0,880,6.0
2529,2529,,0,881,7.0
2530,2530,,2,668,7.0
2531,2531,,1,1568,6.0
2532,2532,,6,949,7.0
2533,2533,,0,882,6.0
2534,2534,,0,883,5.0
2535,2535,,1,1162,6.0
2536,2536,,3,1195,8.0
2537,2537,,7,505,7.0
2538,2538,,0,884,6.0
2539,2539,,1,949,6.0
2540,2540,,0,885,6.0
2541,2541,,0,886,6.0
2542,2542,,4,949,7.0
2543,2543,,9,505,7.0
2544,2544,,0,887,6.0
2545,2545,,1,888,7.0
2546,2546,,0,889,6.0
2547,2547,,1,722,8.0
2548,2548,,4,949,5.0
2549,2549,,1,890,7.0
2550,2550,,4,891,8.0
2551,2551,,0,892,5.0
2552,2552,,0,893,7.0
2553,2553,,0,894,6.0
2554,2554,,0,895,6.0
2555,2555,,0,896,5.0
2556,2556,,0,897,8.0
2557,2557,,3,98,7.0
2558,2558,,2,1112,7.0
2559,2559,,0,898,5.0
2560,2560,,1,499,6.0
2561,2561,,0,899,7.0
2562,2562,,0,900,6.0
2563,2563,,0,901,6.0
2564,2564,,3,949,7.0
2565,2565,,7,909,7.0
2566,2566,,6,1079,5.0
2567,2567,,0,902,4.0
2568,2568,,2,1079,6.0
2569,2569,,1,864,7.0
2570,2570,,1,64,6.0
2571,2571,,4,499,8.0
2572,2572,,8,1012,8.0
2573,2573,,0,903,6.0
2574,2574,,0,904,6.0
2575,2575,,0,905,5.0
2576,2576,,1,1063,4.0
2577,2577,,2,25,6.0
2578,2578,,0,906,5.0
2579,2579,,1,1025,6.0
2580,2580,,0,907,6.0
2581,2581,,0,908,6.0
2582,2582,,2,909,7.0
2583,2583,,0,910,6.0
2584,2584,,0,911,5.0
2585,2585,,3,928,7.0
2586,2586,,0,912,6.0
2587,2587,,5,64,6.0
2588,2588,,2,1079,7.0
2589,2589,,1,499,5.0
2590,2590,,1,957,6.0
2591,2591,,0,913,7.0
2592,2592,,1,914,4.0
2593,2593,,3,1246,5.0
2594,2594,,1,855,7.0
2595,2595,,0,915,7.0
2596,2596,,1,928,6.0
2597,2597,,3,505,6.0
2598,2598,,1,505,5.0
2599,2599,,4,25,6.0
2600,2600,,1,1079,6.0
2601,2601,,0,916,3.0
2602,2602,,5,139,5.0
2603,2603,,2,505,5.0
2604,2604,,1,993,5.0
2605,2605,,5,1036,8.0
2606,2606,,0,917,6.0
2607,2607,,13,1012,8.0
2608,2608,,0,918,7.0
2609,2609,,2,993,7.0
2610,2610,,0,919,7.0
2611,2611,,1,25,5.0
2612,2612,,1,98,5.0
2613,2613,,6,855,7.0
2614,2614,,0,920,5.0
2615,2615,,1,1063,6.0
2616,2616,,1,1041,7.0
2617,2617,,0,921,6.0
2618,2618,,5,909,6.0
2619,2619,,2,1192,5.0
2620,2620,,4,1568,6.0
2621,2621,,1,922,7.0
2622,2622,,0,923,5.0
2623,2623,,1,928,7.0
2624,2624,,2,924,6.0
2625,2625,,1,505,7.0
2626,2626,,0,925,6.0
2627,2627,,1,926,8.0
2628,2628,,0,927,5.0
2629,2629,,1,1079,6.0
2630,2630,,5,928,7.0
2631,2631,,0,929,7.0
2632,2632,,3,499,7.0
2633,2633,,0,930,5.0
2634,2634,,0,931,7.0
2635,2635,,1,1189,6.0
2636,2636,,0,932,6.0
2637,2637,,0,933,7.0
2638,2638,,0,934,8.0
2639,2639,,0,935,7.0
2640,2640,,1,928,7.0
2641,2641,,0,936,7.0
2642,2642,,3,1568,7.0
2643,2643,,0,937,7.0
2644,2644,,0,938,6.0
2645,2645,,2,939,6.0
2646,2646,,0,940,5.0
2647,2647,,0,941,6.0
2648,2648,,0,942,5.0
2649,2649,,1,668,5.0
2650,2650,,1,949,6.0
2651,2651,,3,1012,6.0
2652,2652,,0,943,6.0
2653,2653,,2,909,6.0
2654,2654,,2,98,6.0
2655,2655,,0,944,5.0
2656,2656,,0,945,7.0
2657,2657,,0,946,7.0
2658,2658,,1,855,5.0
2659,2659,,2,98,7.0
2660,2660,,2,949,6.0
2661,2661,,2,1195,7.0
2662,2662,,0,947,7.0
2663,2663,,0,948,6.0
2664,2664,,2,1568,8.0
2665,2665,,4,949,7.0
2666,2666,,1,950,8.0
2667,2667,,0,951,7.0
2668,2668,,4,1192,7.0
2669,2669,,2,1261,6.0
2670,2670,,1,952,5.0
2671,2671,,1,809,7.0
2672,2672,,0,953,7.0
2673,2673,,0,954,5.0
2674,2674,,3,1246,6.0
2675,2675,,6,1036,7.0
2676,2676,,1,949,6.0
2677,2677,,2,909,6.0
2678,2678,,0,955,7.0
2679,2679,,3,499,5.0
2680,2680,,0,956,6.0
2681,2681,,1,957,6.0
2682,2682,,1,958,7.0
2683,2683,,4,1246,6.0
2684,2684,,0,959,5.0
2685,2685,,2,1023,5.0
2686,2686,,0,960,5.0
2687,2687,,5,949,4.0
2688,2688,,0,961,6.0
2689,2689,,1,962,6.0
2690,2690,,0,963,6.0
2691,2691,,3,855,6.0
2692,2692,,0,964,6.0
2693,2693,,1,993,6.0
2694,2694,,1,1103,7.0
2695,2695,,3,668,5.0
2696,2696,,0,965,5.0
2697,2697,,0,966,6.0
2698,2698,,0,967,5.0
2699,2699,,0,968,6.0
2700,2700,,2,969,7.0
2701,2701,,6,499,7.0
2702,2702,,2,1246,6.0
2703,2703,,0,970,6.0
2704,2704,,0,971,6.0
2705,2705,,0,972,4.0
2706,2706,,1,855,5.0
2707,2707,,1,505,6.0
2708,2708,,0,973,6.0
2709,2709,,5,855,6.0
2710,2710,,1,969,6.0
2711,2711,,2,1134,7.0
2712,2712,,0,974,7.0
2713,2713,,1,505,6.0
2714,2714,,4,1568,6.0
2715,2715,,0,975,4.0
2716,2716,,0,976,7.0
2717,2717,,2,25,8.0
2718,2718,,5,1166,7.0
2719,2719,,3,1012,7.0
2720,2720,,2,1268,5.0
2721,2721,,0,977,7.0
2722,2722,,1,1166,7.0
2723,2723,,0,978,6.0
2724,2724,,2,1041,8.0
2725,2725,,2,979,7.0
2726,2726,,0,980,6.0
2727,2727,,1,1166,7.0
2728,2728,,0,981,5.0
2729,2729,,0,982,5.0
2730,2730,,0,983,7.0
2731,2731,,9,1195,8.0
2732,2732,,0,984,6.0
2733,2733,,2,1452,6.0
2734,2734,,0,985,7.0
2735,2735,,0,986,5.0
2736,2736,,3,1166,7.0
2737,2737,,2,505,7.0
2738,2738,,3,1268,6.0
2739,2739,,1,1113,7.0
2740,2740,,2,1568,6.0
2741,2741,,4,1103,6.0
2742,2742,,0,987,6.0
2743,2743,,1,988,7.0
2744,2744,,0,989,5.0
2745,2745,,4,1246,7.0
2746,2746,,1,990,3.0
2747,2747,,1,1192,6.0
2748,2748,,0,991,6.0
2749,2749,,1,1245,6.0
2750,2750,,0,992,6.0
2751,2751,,3,1079,7.0
2752,2752,,1,928,8.0
2753,2753,,10,993,7.0
2754,2754,,4,1268,7.0
2755,2755,,0,994,6.0
2756,2756,,0,995,7.0
2757,2757,,0,996,7.0
2758,2758,,2,505,6.0
2759,2759,,3,1187,6.0
2760,2760,,2,505,8.0
2761,2761,,0,997,7.0
2762,2762,,1,1192,6.0
2763,2763,,1,499,6.0
2764,2764,,1,25,7.0
2765,2765,,2,1079,6.0
2766,2766,,2,928,5.0
2767,2767,,0,998,6.0
2768,2768,,0,999,6.0
2769,2769,,1,1063,7.0
2770,2770,,0,1000,6.0
2771,2771,,2,1166,5.0
2772,2772,,0,1001,7.0
2773,2773,,2,98,6.0
2774,2774,,0,1002,5.0
2775,2775,,0,1003,7.0
2776,2776,,1,1166,8.0
2777,2777,,0,1004,5.0
2778,2778,,5,1079,6.0
2779,2779,,1,139,6.0
2780,2780,,0,1005,5.0
2781,2781,,0,1006,6.0
2782,2782,,0,1007,6.0
2783,2783,,0,1008,7.0
2784,2784,,0,1009,6.0
2785,2785,,0,1010,5.0
2786,2786,,5,1192,6.0
2787,2787,,0,1011,7.0
2788,2788,,2,1192,7.0
2789,2789,,3,1012,7.0
2790,2790,,9,993,8.0
2791,2791,,2,855,6.0
2792,2792,,0,1013,8.0
2793,2793,,3,1499,6.0
2794,2794,,2,949,6.0
2795,2795,,0,1014,5.0
2796,2796,,0,1015,8.0
2797,2797,,2,499,7.0
2798,2798,,0,1016,8.0
2799,2799,,2,909,8.0
2800,2800,,2,1017,6.0
2801,2801,,0,1018,7.0
2802,2802,,5,928,6.0
2803,2803,,9,139,6.0
2804,2804,,0,1019,6.0
2805,2805,,0,1020,7.0
2806,2806,,0,1021,7.0
2807,2807,,0,1022,6.0
2808,2808,,1,1023,8.0
2809,2809,,2,1024,8.0
2810,2810,,4,1025,6.0
2811,2811,,0,1026,8.0
2812,2812,,2,1162,6.0
2813,2813,,8,1268,7.0
2814,2814,,4,1246,6.0
2815,2815,,7,1027,7.0
2816,2816,,0,1028,6.0
2817,2817,,2,25,7.0
2818,2818,,0,1029,7.0
2819,2819,,0,1030,6.0
2820,2820,,0,1031,7.0
2821,2821,,1,1032,7.0
2822,2822,,5,1246,7.0
2823,2823,,3,1033,6.0
2824,2824,,0,1034,7.0
2825,2825,,0,1035,6.0
2826,2826,,3,1036,7.0
2827,2827,,0,1037,5.0
2828,2828,,0,1038,7.0
2829,2829,,0,1039,7.0
2830,2830,,0,1040,7.0
2831,2831,,2,1041,6.0
2832,2832,,0,1042,6.0
2833,2833,,1,1268,5.0
2834,2834,,2,949,6.0
2835,2835,,0,1043,7.0
2836,2836,,5,139,7.0
2837,2837,,0,1044,7.0
2838,2838,,3,66,8.0
2839,2839,,1,64,7.0
2840,2840,,11,1268,6.0
2841,2841,,1,1045,5.0
2842,2842,,0,1046,7.0
2843,2843,,0,1047,7.0
2844,2844,,1,993,6.0
2845,2845,,0,1048,7.0
2846,2846,,0,1049,6.0
2847,2847,,0,1050,6.0
2848,2848,,1,1246,4.0
2849,2849,,0,1051,7.0
2850,2850,,0,1052,7.0
2851,2851,,1,928,5.0
2852,2852,,1,1053,6.0
2853,2853,,1,1054,7.0
2854,2854,,0,1055,5.0
2855,2855,,2,928,5.0
2856,2856,,2,1246,6.0
2857,2857,,1,64,6.0
2858,2858,,0,1056,6.0
2859,2859,,3,855,6.0
2860,2860,,0,1057,8.0
2861,2861,,0,1058,5.0
2862,2862,,1,25,8.0
2863,2863,,1,1059,7.0
2864,2864,,1,864,6.0
2865,2865,,0,1060,6.0
